Brand,Description,Size,Classification,VendorNo,n_store_skus,beg_onhand,end_onhand,units_sold,units_purchased,sales_revenue,gross_profit,unit_cost,unit_sell,sales_span_days,gross_margin_pct,daily_demand,days_of_supply,needs_reorder,discontinue_candidate,profitable
24379.0,Madison's Ranch Cab Svgn,750mL,2.0,9165.0,26,964.0,0.0,1909.0,1359.0,24797.91,8036.890000000001,8.78,12.99,60.0,32.409545804464976,31.816666666666666,0.0,1,0,1
24384.0,Dom Faiv Nuits-St Geo Poret,750mL,2.0,9744.0,2,7.0,0.0,2.0,0.0,159.98,55.41999999999999,52.28,79.99,60.0,34.641830228778595,0.03333333333333333,0.0,1,0,1
24385.0,Dom Faiv Cham Clos De Beze,750mL,,,1,6.0,1.0,0.0,0.0,0.0,0.0,209.58,305.99,60.0,,0.0,,0,1,0
24386.0,O Leflv Ruly Cr Ls Cloux,750mL,2.0,9744.0,6,46.0,1.0,13.0,0.0,376.87,132.20999999999998,18.82,28.99,60.0,35.08106243532252,0.21666666666666667,4.615384615384615,1,0,1
24387.0,Steph Avrn Julienas Vielles,750mL,2.0,9744.0,6,132.0,65.0,14.0,13.0,279.86,91.98,13.42,19.99,60.0,32.86643321660831,0.23333333333333334,278.57142857142856,0,1,1
24388.0,Steph Avrn Chn Vielles Vig,750mL,2.0,9744.0,7,170.0,122.0,2.0,2.0,39.98,12.779999999999998,13.6,19.99,60.0,31.965982991495746,0.03333333333333333,3660.0,0,1,1
24390.0,O Lflv Bour Les Setilles,750mL,2.0,9744.0,5,87.0,12.0,29.0,0.0,695.71,238.09000000000003,15.779999999999998,23.99,60.0,34.22259274697791,0.48333333333333334,24.82758620689655,0,0,1
24392.0,Ch Fuisse Pouilly Fuisse Tet,750mL,2.0,9744.0,7,164.0,16.0,16.0,19.0,575.84,178.72000000000003,24.82,35.99,60.0,31.03639899972215,0.26666666666666666,60.0,0,0,1
24393.0,Ch Fuisse Pouilly Fuisse Les,750mL,,,2,24.0,15.0,0.0,1.0,0.0,0.0,37.23,53.99,60.0,,0.0,,0,1,0
24394.0,Dom Ch Moreau Chablis Les Cl,750mL,2.0,9744.0,3,15.0,0.0,4.0,0.0,295.96,94.63999999999999,50.330000000000005,73.99,60.0,31.977294228949855,0.06666666666666667,0.0,1,0,1
24398.0,Fleur de Pnt Nr California,750mL,2.0,4425.0,30,319.0,327.0,90.0,896.0,1529.1,503.0999999999998,11.4,16.99,60.0,32.90170688640375,1.5,218.0,0,1,1
24404.0,Carpineto Valcolomba Verment,750mL,2.0,9165.0,1,0.0,63.0,1.0,120.0,11.99,4.1000000000000005,7.89,11.99,60.0,34.19516263552961,0.016666666666666666,3780.0,0,1,1
24405.0,Ch Sociando Mallet 06 Haut-M,375mL,,,2,30.0,3.0,0.0,0.0,0.0,0.0,20.54,29.99,60.0,,0.0,,0,1,0
24406.0,St Mayhem White Aged/Peppers,750mL,2.0,10754.0,4,0.0,1.0,19.0,48.0,436.80999999999995,139.64999999999998,15.64,22.99,60.0,31.97042192257503,0.31666666666666665,3.1578947368421053,1,0,1
24408.0,Chapelle de Bastion Picpoul,750mL,2.0,7153.0,7,98.0,78.0,23.0,228.0,229.77,73.37000000000002,6.8,9.99,60.0,31.93193193193194,0.38333333333333336,203.4782608695652,0,1,1
24410.0,Marques de Grinon 10 Caliza,750mL,2.0,7153.0,2,22.0,17.0,5.0,12.0,89.94999999999999,28.349999999999994,12.32,17.99,60.0,31.517509727626457,0.08333333333333333,204.0,0,1,1
24411.0,Marques de Grinon 10 Cab Svg,750mL,2.0,7153.0,6,35.0,15.0,3.0,0.0,119.97000000000001,38.91000000000001,27.02,39.99,60.0,32.43310827706927,0.05,300.0,0,1,1
24415.0,Hidalgo Gobernador Oloroso S,750mL,2.0,7153.0,7,36.0,10.0,4.0,0.0,119.96,40.519999999999996,19.859999999999996,29.99,60.0,33.777925975325104,0.06666666666666667,150.0,0,0,1
24416.0,Hidlago Morenita Crm Sherry,750mL,2.0,7153.0,13,90.0,104.0,39.0,406.0,506.61,177.45000000000002,8.44,12.99,60.0,35.02694380292533,0.65,160.0,0,0,1
24418.0,Hidlago Panesa Fino Sherry,750mL,2.0,7153.0,16,78.0,96.0,36.0,289.0,503.64,170.28,9.26,13.99,60.0,33.809864188706214,0.6,160.0,0,0,1
24419.0,Bonterra Mendocino Org Chard,750mL,2.0,9165.0,75,1897.0,2606.0,982.0,13913.0,11704.18,5085.5,6.74,11.924554667554668,60.0,43.45028870027631,16.366666666666667,159.22606924643583,0,0,1
24424.0,Adaption by Odette Chard,750mL,2.0,4425.0,7,158.0,84.0,2.0,17.0,63.98,21.879999999999995,21.05,31.99,60.0,34.198186933416686,0.03333333333333333,2520.0,0,1,1
24426.0,Plumpjack Rsv Chard,750mL,2.0,4425.0,1,9.0,0.0,1.0,0.0,46.99,16.080000000000002,30.91,46.99,60.0,34.220046818472014,0.016666666666666666,0.0,1,0,1
24428.0,Toschi Vyds Cab Svgn,750mL,,,1,6.0,0.0,0.0,0.0,0.0,0.0,7.89,11.99,60.0,,0.0,,0,0,0
24429.0,Baracchi O'Lillo,750mL,2.0,9165.0,24,1176.0,0.0,758.0,375.0,9088.42,2948.6200000000003,8.1,11.99,60.0,32.44370308590492,12.633333333333333,0.0,1,0,1
24430.0,Eden Ice Sprklng Cider Semi,375mL,2.0,90047.0,4,35.0,18.0,6.0,12.0,56.94,22.5,5.74,9.49,60.0,39.51527924130664,0.1,180.0,0,0,1
24432.0,Tintero Langhe Arneis,750mL,2.0,4425.0,11,162.0,12.0,37.0,65.0,332.63,112.47999999999999,5.95,8.99,60.0,33.815350389321466,0.6166666666666667,19.45945945945946,0,0,1
24439.0,Des Amis Rose,750mL,,,1,6.0,0.0,0.0,36.0,0.0,0.0,12.41,17.99,60.0,,0.0,,0,0,0
24449.0,Santa Barbara Winery Chard,750mL,2.0,90024.0,1,8.0,0.0,4.0,0.0,67.96,26.599999999999994,10.34,16.99,60.0,39.140670982931134,0.06666666666666667,0.0,1,0,1
24451.0,Llopart Rose Cava Brut Rsva,750mL,2.0,9552.0,10,297.0,234.0,14.0,133.0,321.86,110.17999999999999,15.12,24.389999999999997,60.0,34.23227490213136,0.23333333333333334,1002.8571428571429,0,1,1
24452.0,Vega Sindoa 14 Chard Navarra,750mL,2.0,9552.0,8,210.0,89.0,21.0,49.0,230.79000000000002,71.61,7.58,11.49,60.0,31.028207461328478,0.35,254.2857142857143,0,1,1
24453.0,Estancia Meritage,750mL,2.0,1392.0,50,819.0,622.0,301.0,2461.0,6934.99,2290.56,15.43,23.027142857142852,60.0,33.02903104402458,5.016666666666667,123.98671096345515,0,0,1
24454.0,Convento Las Claras 12 Tinto,750mL,2.0,9552.0,10,186.0,38.0,25.0,37.0,524.75,167.75,14.279999999999998,21.189999999999998,60.0,31.967603620771794,0.4166666666666667,91.2,0,0,1
24455.0,Franciscan Cab Svgn Napa,750mL,2.0,1392.0,78,2417.0,2913.0,832.0,12189.0,17452.86,7710.1399999999985,11.71,20.95105995393495,60.0,44.176942919383976,13.866666666666667,210.0721153846154,0,1,1
24456.0,Franciscan Est Chard Napa,750mL,2.0,1392.0,76,1916.0,1536.0,458.0,4261.0,6729.88,2969.7,8.21,15.007218728639783,60.0,44.1270869614317,7.633333333333334,201.22270742358077,0,1,1
24458.0,Franciscan Magnificat Red,750mL,2.0,1392.0,13,172.0,66.0,72.0,197.0,3075.28,1165.8400000000001,26.52,41.066923076923075,60.0,37.9100439634765,1.2,55.0,0,0,1
24469.0,Ch du Nozay Sancerre,750mL,,,1,3.0,0.0,0.0,0.0,0.0,0.0,18.41,27.99,60.0,,0.0,,0,0,0
24470.0,L'Oiseliniere Musc Sevre Ill,750mL,2.0,6785.0,4,10.0,1.0,1.0,0.0,18.99,6.659999999999998,12.33,18.99,60.0,35.07109004739336,0.016666666666666666,60.0,0,0,1
24471.0,Cres Richards Stecia Larzac,750mL,,,8,52.0,25.0,0.0,0.0,0.0,0.0,13.24,19.99,60.0,,0.0,,0,1,0
24473.0,Andre Jacquart Brut Experien,750mL,2.0,6785.0,3,13.0,3.0,2.0,0.0,99.98,33.760000000000005,33.11,49.99,60.0,33.766753350670136,0.03333333333333333,90.0,0,0,1
24475.0,Bertagna Vougeot La Perrier,750mL,,,2,14.0,2.0,0.0,0.0,0.0,0.0,64.18,94.99,60.0,,0.0,,0,1,0
24476.0,Les Pasquets Entre Deux Mers,750mL,2.0,6785.0,7,66.0,0.0,12.0,4.0,119.88,39.480000000000004,6.7,9.99,60.0,32.93293293293294,0.2,0.0,1,0,1
24477.0,Coffinet-Duvernay Chass-Mon,750mL,2.0,6785.0,1,5.0,0.0,2.0,0.0,125.98,42.0,41.99,62.99,60.0,33.33862517859978,0.03333333333333333,0.0,1,0,1
24478.0,ZIPZ Cab Svgn,187mL,,,1,6.0,0.0,0.0,72.0,0.0,0.0,2.05,2.99,60.0,,0.0,,0,0,0
24483.0,Daou Rsv Cab Svgn,750mL,2.0,4425.0,6,19.0,22.0,9.0,41.0,494.91,171.45000000000005,35.94,54.99,60.0,34.64266230223678,0.15,146.66666666666669,0,0,1
24486.0,Farmstead Long Meadow Chard,750mL,2.0,9552.0,3,0.0,19.0,11.0,60.0,208.89,71.5,12.49,18.99,60.0,34.22854133754608,0.18333333333333332,103.63636363636364,0,0,1
24489.0,Hunt & Harvest Cab Svgn,750mL,2.0,9552.0,11,147.0,190.0,108.0,987.0,2050.92,701.9999999999998,12.490000000000002,19.262727272727272,60.0,34.22854133754606,1.8,105.55555555555556,0,0,1
24493.0,Buehler Cab Svgn Napa,750mL,2.0,4425.0,33,1732.0,587.0,499.0,1712.0,11003.01,3637.7699999999995,14.76,22.30469456469456,60.0,33.061589510506664,8.316666666666666,70.5811623246493,0,0,1
24494.0,Buehler Wh Znfdl Napa,750mL,2.0,4425.0,1,0.0,16.0,12.0,214.0,119.88,38.28,6.8,9.99,60.0,31.931931931931935,0.2,80.0,0,0,1
24495.0,Ch Giscours Margaux 06,375mL,2.0,10754.0,3,40.0,9.0,4.0,24.0,139.96,46.640000000000015,23.33,34.99,60.0,33.32380680194342,0.06666666666666667,135.0,0,0,1
24496.0,Luce Brunello Montalcino 10,750mL,2.0,9165.0,3,0.0,0.0,5.0,15.0,519.95,166.25000000000006,70.74,103.99,60.0,31.97422829118185,0.08333333333333333,0.0,1,0,1
24497.0,Killibinbin Seduction Cab Sv,750mL,2.0,9165.0,19,385.0,273.0,78.0,1138.0,1013.22,381.42,8.1,13.095263157894736,60.0,37.644341801385686,1.3,210.0,0,1,1
24498.0,Cuvaison Chard,750mL,2.0,4425.0,13,162.0,147.0,50.0,523.0,1337.5,509.99999999999983,16.55,25.907948717948713,60.0,38.130841121495315,0.8333333333333334,176.4,0,0,1
24503.0,Far Niente Chard Napa,750mL,2.0,4425.0,23,220.0,244.0,50.0,862.0,3499.5,1135.0,47.290000000000006,69.99,60.0,32.43320474353479,0.8333333333333334,292.8,0,1,1
24512.0,Tin Barn Cab Svgn Sonoma Cty,750mL,2.0,1650.0,1,0.0,0.0,12.0,36.0,263.88,98.4,13.79,21.99,60.0,37.28967712596635,0.2,0.0,1,0,1
24513.0,R8 Cab Svgn,750mL,2.0,1650.0,1,0.0,0.0,12.0,24.0,143.88,48.0,7.99,11.99,60.0,33.36113427856547,0.2,0.0,1,0,1
24515.0,Cartlidge & Browne Chard,750mL,,,1,6.0,5.0,0.0,0.0,0.0,0.0,9.39,13.99,60.0,,0.0,,0,1,0
24520.0,I Lauri Spumante Brut Rose,750mL,2.0,7255.0,7,57.0,149.0,26.0,474.0,337.74,104.77999999999999,8.96,12.99,60.0,31.02386451116243,0.43333333333333335,343.8461538461538,0,1,1
24521.0,F Ferrero Dolceto D'Alba DOC,750mL,,,1,12.0,0.0,0.0,0.0,0.0,0.0,7.79,11.99,60.0,,0.0,,0,0,0
24526.0,Snowden Cab Svgn The Ranch,750mL,2.0,4425.0,6,45.0,11.0,12.0,0.0,587.88,187.92000000000002,33.33,48.99,60.0,31.96570728720147,0.2,55.0,0,0,1
24527.0,Scott Family Est Chard Arroy,750mL,2.0,4425.0,8,98.0,12.0,19.0,55.0,379.81,131.48,13.07,19.99,60.0,34.61730865432716,0.31666666666666665,37.89473684210527,0,0,1
24528.0,Scott Family Est Pnt Nr Arro,750mL,2.0,4425.0,8,115.0,5.0,15.0,68.0,359.85,113.4,16.43,23.99,60.0,31.513130471029594,0.25,20.0,0,0,1
24529.0,Joseph Drouhin Mersault,750mL,2.0,4425.0,5,28.0,41.0,3.0,38.0,167.97,52.92,38.35,55.989999999999995,60.0,31.505626004643688,0.05,820.0,0,1,1
24530.0,Joseph Drouhin Puligny-Montr,750mL,2.0,4425.0,4,21.0,22.0,6.0,25.0,401.94,132.17999999999995,44.96,66.99,60.0,32.88550529929839,0.1,220.0,0,1,1
24531.0,Joseph Drouhin Cote de Beaun,750mL,2.0,4425.0,7,79.0,17.0,6.0,3.0,155.94,53.33999999999998,17.1,25.99,60.0,34.20546363986147,0.1,170.0,0,0,1
24532.0,Joseph Drouhin Cote de Nuits,750mL,2.0,4425.0,4,22.0,27.0,1.0,38.0,28.99,9.79,19.2,28.99,60.0,33.77026560883063,0.016666666666666666,1620.0,0,1,1
24533.0,Joseph Drouhin Santenay Red,750mL,2.0,4425.0,4,26.0,6.0,3.0,0.0,89.97,31.56,19.47,29.99,60.0,35.078359453151045,0.05,120.0,0,0,1
24534.0,Joseph Drouhin Nuits St Geo,750mL,2.0,4425.0,4,41.0,51.0,4.0,36.0,271.96,94.19999999999999,44.44,67.99,60.0,34.63744668333578,0.06666666666666667,765.0,0,1,1
24539.0,Stonestreet Est Vyds Svgn Bl,750mL,2.0,9552.0,4,25.0,0.0,1.0,0.0,29.99,10.0,19.99,29.99,60.0,33.344448149383126,0.016666666666666666,0.0,1,0,1
24540.0,Signo 11 Bobal de Manchuela,750mL,2.0,9552.0,10,355.0,134.0,45.0,65.0,899.5500000000001,279.00000000000006,13.789999999999997,20.79,60.0,31.015507753876943,0.75,178.66666666666666,0,0,1
24541.0,Ferreira Quinta da Leda Dour,750mL,,,1,3.0,0.0,0.0,0.0,0.0,0.0,44.82,64.99,60.0,,0.0,,0,0,0
24546.0,Sileni Nano Svgn Bl,187mL,2.0,7153.0,6,112.0,96.0,32.0,189.0,127.68,42.56,2.66,3.99,60.0,33.33333333333333,0.5333333333333333,180.0,0,0,1
24552.0,Gnarly Head 1924 Double Blac,750mL,2.0,2242.0,12,21.0,231.0,411.0,2898.0,4105.89,1352.19,6.7,9.99,60.0,32.93293293293293,6.85,33.722627737226276,0,0,1
24554.0,Merieau L'Arpent des Vaudons,750mL,2.0,9552.0,11,151.0,50.0,16.0,18.0,207.84,69.28,8.66,12.990000000000002,60.0,33.33333333333333,0.26666666666666666,187.5,0,1,1
24555.0,Claude Riffault Chass Sancer,750mL,2.0,9552.0,4,22.0,0.0,2.0,11.0,53.98,17.5,18.24,26.99,60.0,32.419414597999264,0.03333333333333333,0.0,1,0,1
24556.0,Mas Alta Black Slate Priorat,750mL,2.0,9552.0,2,24.0,0.0,12.0,0.0,203.88,64.19999999999999,11.64,16.99,60.0,31.489111241906997,0.2,0.0,1,0,1
24557.0,Dom La Fage Tess Carignan VV,750mL,2.0,9552.0,9,48.0,6.0,36.0,42.0,467.64,151.56000000000003,8.78,12.99,60.0,32.409545804464976,0.6,10.0,1,0,1
24558.0,Dom La Fage Cve Nicholas VdP,750mL,2.0,9552.0,16,159.0,5.0,101.0,385.0,1111.99,361.56000000000006,7.43,11.385833333333334,60.0,32.51468088741806,1.6833333333333333,2.9702970297029703,1,0,1
24559.0,Dom Janasse Terre d'Argile,750mL,2.0,9552.0,6,50.0,0.0,12.0,1.0,239.87999999999997,78.83999999999999,13.42,19.99,60.0,32.86643321660831,0.2,0.0,1,0,1
24560.0,Dom La Fage Tessellae CdRous,750mL,2.0,9552.0,3,16.0,19.0,6.0,60.0,77.94,26.340000000000003,8.6,12.99,60.0,33.795227097767516,0.1,190.0,0,1,1
24561.0,Ch St-Roch Chimeres CdRoussi,750mL,,,1,9.0,0.0,0.0,24.0,0.0,0.0,10.32,15.99,60.0,,0.0,,0,0,0
24564.0,Chronic Cellars Suite Petite,750mL,2.0,7153.0,2,33.0,90.0,1.0,84.0,14.99,4.720000000000001,10.27,16.49,60.0,31.487658438959308,0.016666666666666666,5400.0,0,1,1
24567.0,Ravenswood Mendocino OV Znfd,750mL,2.0,1392.0,10,66.0,125.0,13.0,498.0,211.87,93.82999999999998,9.08,15.09,60.0,44.28659083400198,0.21666666666666667,576.9230769230769,0,1,1
24572.0,Galerie Latro Cab S Knights,750mL,2.0,9552.0,7,34.0,16.0,3.0,0.0,149.97,49.98000000000001,33.33,49.99,60.0,33.32666533306662,0.05,320.0,0,1,1
24574.0,Galerie Pleinair Cab Svgn NV,750mL,2.0,9552.0,7,40.0,3.0,3.0,1.0,149.97000000000003,51.300000000000004,32.89,49.99,60.0,34.20684136827365,0.05,60.0,0,0,1
24575.0,Failla Pnt Nr Sonoma Cst,750mL,2.0,10754.0,7,97.0,0.0,27.0,1.0,944.73,319.14000000000004,23.169999999999998,34.99,60.0,33.781080308659625,0.45,0.0,1,0,1
24576.0,Failla Chard Sonoma Cst,750mL,2.0,10754.0,6,98.0,115.0,13.0,108.0,454.87,145.47000000000003,23.8,34.99,60.0,31.98056587596457,0.21666666666666667,530.7692307692307,0,1,1
24578.0,Jean Laurent Blanc de Noirs,750mL,2.0,10754.0,7,124.0,83.0,7.0,2.0,283.43,95.76000000000002,26.81,40.49,60.0,33.786120029636955,0.11666666666666667,711.4285714285714,0,1,1
24579.0,Mt Beautiful Svgn Bl,750mL,2.0,10754.0,5,65.0,79.0,10.0,344.0,165.89999999999998,63.19999999999999,10.27,16.79,60.0,38.095238095238095,0.16666666666666666,474.0,0,1,1
24580.0,Mt Beautiful Pnt Nr,750mL,2.0,10754.0,10,132.0,157.0,37.0,529.0,702.6299999999999,249.37999999999994,12.25,19.589999999999996,60.0,35.49236440231701,0.6166666666666667,254.59459459459458,0,1,1
24585.0,Moshin Vyds Pnt Nr RRV,750mL,2.0,10754.0,4,19.0,10.0,4.0,12.0,99.96,40.239999999999995,14.93,24.99,60.0,40.256102440976385,0.06666666666666667,150.0,0,0,1
24587.0,Woodbridge Harvest Spice Red,750mL,2.0,1392.0,20,522.0,0.0,151.0,87.0,1165.49,484.48,4.51,7.646428571428572,60.0,41.568782228933756,2.5166666666666666,0.0,1,0,1
24588.0,Boundary Breaks OLN Rsl,750mL,2.0,90024.0,8,78.0,128.0,25.0,358.0,380.75,125.75000000000001,10.2,15.656666666666666,60.0,33.02692055154301,0.4166666666666667,307.2,0,1,1
24589.0,Navardia Rioja Organic,750mL,2.0,90024.0,1,35.0,31.0,1.0,0.0,12.99,4.029999999999999,8.96,12.99,60.0,31.023864511162426,0.016666666666666666,1860.0,0,1,1
24591.0,Dominios Ribera del Duero Cr,750mL,2.0,90024.0,2,12.0,17.0,2.0,36.0,29.98,10.64,9.67,14.99,60.0,35.49032688458973,0.03333333333333333,510.0,0,1,1
24592.0,Vendange Cab Svgn,1.5L,2.0,1392.0,78,1690.0,1332.0,451.0,7282.0,3993.4900000000002,1878.3,4.69,8.926630036630037,60.0,47.034047912978366,7.516666666666667,177.20620842572063,0,0,1
24593.0,Bodegas La Cartuja Priorat,750mL,2.0,10754.0,10,135.0,189.0,60.0,582.0,1179.3999999999999,571.5999999999999,10.13,19.47,60.0,48.465321349838895,1.0,189.0,0,1,1
24594.0,Torresella Prosecco Xtra Dry,750mL,2.0,4425.0,11,97.0,105.0,26.0,838.0,412.73999999999995,182.89999999999995,8.84,15.686969696969697,60.0,44.31361147453602,0.43333333333333335,242.3076923076923,0,1,1
24595.0,Greg Norman Svgn Blanc Marlb,750mL,2.0,9819.0,7,272.0,0.0,132.0,170.0,1160.28,386.75999999999993,5.86,9.96142857142857,60.0,33.33333333333333,2.2,0.0,1,0,1
24602.0,Terre del Barolo Barbrsco 10,750mL,2.0,7153.0,1,3.0,10.0,3.0,24.0,65.97,20.46,15.17,21.99,60.0,31.014097316962257,0.05,200.0,0,1,1
24603.0,Zeni 11 Amarone Classico,750mL,2.0,7153.0,7,64.0,46.0,41.0,295.0,1229.5900000000001,404.26000000000005,20.13,29.99,60.0,32.87762587529176,0.6833333333333333,67.3170731707317,0,0,1
24604.0,Dark Horse Pnt Nr,750mL,2.0,3252.0,11,353.0,299.0,361.0,2981.0,2884.39,934.9899999999999,5.4,7.99,60.0,32.41551939924906,6.016666666666667,49.69529085872576,0,0,1
24605.0,Fortant Chard,750mL,2.0,10754.0,10,780.0,395.0,434.0,851.0,3467.66,1171.8,5.29,7.99,60.0,33.79224030037547,7.233333333333333,54.60829493087557,0,0,1
24606.0,Fortant Cab Svgn,750mL,2.0,10754.0,10,791.0,269.0,724.0,1298.0,5800.76,2072.16,5.15,8.032105263157895,60.0,35.722215709665626,12.066666666666666,22.292817679558013,0,0,1
24612.0,Estancia Pnt Nr Monterey,750mL,2.0,1392.0,61,1001.0,1314.0,443.0,7645.0,6251.57,3673.31,5.82,14.105690866510539,60.0,58.758199940175025,7.383333333333334,177.96839729119637,0,0,1
24621.0,Cline Chard Sonoma Cst,750mL,2.0,4425.0,5,140.0,63.0,43.0,491.0,518.57,265.73,5.88,11.59,60.0,51.242840889368836,0.7166666666666667,87.90697674418604,0,0,1
24622.0,Emblem Cab Svgn,1.5L,,,1,6.0,2.0,0.0,0.0,0.0,0.0,48.27,69.99,60.0,,0.0,,0,1,0
24631.0,Acumen Moutainside Red Napa,750mL,2.0,4425.0,27,1220.0,10.0,606.0,2780.0,15143.939999999999,4981.32,16.77,24.990000000000002,60.0,32.89315726290516,10.1,0.9900990099009901,1,0,1
24634.0,Marques de Caceres RSV Red,750mL,2.0,1587.0,58,1215.0,1592.0,435.0,4845.0,7390.65,2923.2,10.27,16.99,60.0,39.55267804590935,7.25,219.58620689655172,0,1,1
24646.0,Pierre Dupond Renjardire CdR,750mL,2.0,9552.0,6,155.0,0.0,80.0,57.0,703.1999999999999,227.99999999999994,5.94,8.79,60.0,32.42320819112627,1.3333333333333333,0.0,1,0,1
24647.0,Dom Perignon P2 Blanc 1998,750mL,2.0,8112.0,11,46.0,60.0,3.0,66.0,899.97,319.35,193.54,299.99,60.0,35.484516150538354,0.05,1200.0,0,1,1
24648.0,Mumm Napa Bl de Blanc,750mL,2.0,17035.0,10,111.0,160.0,271.0,1532.0,4062.29,1441.7200000000003,9.67,14.99,60.0,35.490326884589734,4.516666666666667,35.42435424354244,0,0,1
24650.0,Perrier Jouet BE Luxury Case,750mL,2.0,17035.0,16,53.0,0.0,29.0,13.0,3241.71,1002.04,77.23,111.9275,60.0,30.910846435985945,0.48333333333333334,0.0,1,0,1
24658.0,Plumpjack Syrah Napa Valley,750mL,2.0,4425.0,1,9.0,3.0,1.0,0.0,55.99,17.9,38.09,55.99,60.0,31.969994641900335,0.016666666666666666,180.0,0,0,1
24662.0,Silver Totem Cab Svgn,750mL,2.0,9165.0,14,168.0,229.0,22.0,301.0,439.78,142.55999999999997,13.51,21.418571428571425,60.0,32.416208104052025,0.36666666666666664,624.5454545454546,0,1,1
24663.0,M Chiarlo Rovereto Gavi 13,750mL,2.0,4692.0,1,0.0,12.0,6.0,48.0,95.94,30.24000000000001,10.95,15.99,60.0,31.51969981238275,0.1,120.0,0,0,1
24664.0,M Chiarlo 10 Chiarlo Rosso,750mL,2.0,4692.0,17,0.0,4.0,498.0,801.0,4975.02,1678.26,6.62,9.99,60.0,33.73373373373373,8.3,0.48192771084337344,1,0,1
24665.0,Nardi Casale 08 Bosco Brunel,750mL,2.0,4692.0,20,0.0,0.0,374.0,1166.0,10468.26,3250.059999999999,19.3,27.99,60.0,31.046802429439076,6.233333333333333,0.0,1,0,1
24666.0,Salviano Orvieto 13 Clsco,750mL,2.0,4692.0,17,0.0,0.0,282.0,1151.0,2253.18,789.5999999999999,5.19,7.990000000000001,60.0,35.04380475594493,4.7,0.0,1,0,1
24668.0,Darioush Merlot Napa Valley,750mL,2.0,17033.0,4,14.0,3.0,7.0,12.0,419.93,130.34000000000003,41.37,59.99,60.0,31.038506417736293,0.11666666666666667,25.714285714285715,0,0,1
24670.0,Freemark Abbey Cab Svgn Ruth,750mL,2.0,9552.0,2,0.0,0.0,6.0,18.0,419.93999999999994,134.27999999999997,47.61,69.99,60.0,31.975996570938705,0.1,0.0,1,0,1
24671.0,Palacios Bolo Godello Valdeo,750mL,2.0,9552.0,8,84.0,7.0,5.0,0.0,69.95,22.05,9.58,13.99,60.0,31.52251608291637,0.08333333333333333,84.0,0,0,1
24672.0,Bolla Merlot,1.5L,2.0,516.0,8,104.0,77.0,49.0,198.0,651.51,235.5,8.49,13.134230769230768,60.0,36.14679743979371,0.8166666666666667,94.28571428571429,0,0,1
24673.0,Bolla Pinot Grigio,1.5L,2.0,516.0,44,458.0,422.0,338.0,1663.0,4414.62,1386.1399999999999,8.96,13.077121212121211,60.0,31.398851996321316,5.633333333333334,74.91124260355029,0,0,1
24684.0,F Coppola Vendetta Cab/Malbc,750mL,2.0,2000.0,6,17.0,44.0,14.0,139.0,321.86,104.44,15.53,22.99,60.0,32.44889082209656,0.23333333333333334,188.57142857142856,0,1,1
24685.0,Calera Central Chard,375mL,2.0,10754.0,1,12.0,0.0,12.0,0.0,155.88,54.0,8.49,12.99,60.0,34.64203233256351,0.2,0.0,1,0,1
24686.0,Barco Negro Douro,750mL,2.0,9165.0,24,1134.0,52.0,766.0,3556.0,6120.34,1899.68,5.510000000000001,7.989999999999999,60.0,31.038798498122656,12.766666666666667,4.073107049608355,1,0,1
24691.0,Ch Vignot 09 St Emilion Gr C,750mL,2.0,9552.0,1,0.0,0.0,1.0,6.0,59.99,20.520000000000003,39.47,59.99,60.0,34.205700950158366,0.016666666666666666,0.0,1,0,1
24692.0,Calmel & Joseph Chard,750mL,2.0,9165.0,10,200.0,0.0,8.0,131.0,103.92,36.0,8.49,14.49,60.0,34.64203233256351,0.13333333333333333,0.0,1,0,1
24694.0,Cormons Schioppettino,750mL,2.0,2876.0,1,0.0,0.0,2.0,12.0,25.98,8.059999999999999,8.96,12.99,60.0,31.023864511162426,0.03333333333333333,0.0,1,0,1
24696.0,Black Stallion 10 Trans Cab,750mL,2.0,2242.0,2,7.0,5.0,1.0,0.0,119.99,41.56999999999999,78.42,119.99,60.0,34.6445537128094,0.016666666666666666,300.0,0,1,1
24699.0,Alfred Gratien Champagne Bru,750mL,2.0,9552.0,16,161.0,223.0,16.0,214.0,735.84,238.72,31.07,47.74,60.0,32.44183518156121,0.26666666666666666,836.25,0,1,1
24700.0,Cavas Hill 1887 Brut Cava,750mL,2.0,9552.0,4,40.0,53.0,17.0,112.0,254.82999999999998,111.35,8.44,14.99,60.0,43.695797198132084,0.2833333333333333,187.05882352941177,0,1,1
24701.0,Gratien & Meyer Cremant Brut,750mL,2.0,9552.0,5,83.0,2.0,12.0,0.0,179.88,57.480000000000004,10.2,14.99,60.0,31.954636424282857,0.2,10.0,1,0,1
24703.0,Kenwood J London Cab Svgn,750mL,2.0,17035.0,14,116.0,116.0,37.0,510.0,1159.63,588.72,15.429999999999998,29.585238095238093,60.0,50.767917352948785,0.6166666666666667,188.1081081081081,0,1,1
24704.0,Kenwood Chard Sonoma,750mL,2.0,17035.0,1,12.0,4.0,12.0,48.0,155.88,60.599999999999994,7.94,12.99,60.0,38.876058506543494,0.2,20.0,0,0,1
24705.0,Kenwood Merlot Sonoma,750mL,2.0,17035.0,3,25.0,46.0,26.0,177.0,337.74,133.9,7.84,12.99,60.0,39.64588144726713,0.43333333333333335,106.15384615384615,0,0,1
